talks_about_id,user_id,event_id
290650,77307,19
290651,84022,26
290652,78074,20
290653,82460,25
290654,78157,20
290655,78707,20
290656,78289,20
290657,78375,20
290658,76689,19
290659,77559,20
290660,78976,20
290661,82214,25
290662,76468,19
290663,77541,20
290664,91473,31
290665,77918,20
290666,93936,32
290667,85507,27
290668,76755,19
290669,93809,32
290670,91818,31
290671,88132,29
290672,90948,30
290673,82050,25
290674,77326,19
290675,79157,20
290676,86104,27
290677,79115,20
290678,78645,20
290679,86321,27
290680,84937,26
290681,78723,20
290682,83138,26
290683,88396,29
290684,88396,32
290685,93757,32
290686,88333,29
290687,78800,20
290688,88280,29
290689,90906,30
290690,80929,25
290691,78173,20
290692,81570,25
290693,93530,32
290694,88311,29
290695,93906,32
290696,88451,29
290697,81669,25
290698,82345,25
290699,83060,26
290700,86000,27
290701,79045,20
290702,90889,30
290703,85694,27
290704,85694,28
290705,78835,20
290706,79088,20
290707,84771,26
290708,82381,25
290709,83487,26
290710,88211,29
290711,76408,19
290712,83713,26
290713,93542,32
290714,78696,20
290715,90931,30
290716,79333,20
290717,82423,25
290718,83657,26
290719,78390,20
290720,86637,28
290721,93397,32
290722,80898,25
290723,87444,28
290724,87444,29
290725,87444,32
290726,87241,28
290727,78597,20
290728,93890,32
290729,77952,20
290730,78089,20
290731,90179,30
290732,91741,31
290733,78839,20
290734,83554,26
290735,79135,20
290736,87817,28
290737,85501,27
290738,87573,28
290739,83040,26
290740,76693,19
290741,86240,27
290742,90666,30
290743,77788,20
290744,82862,26
290745,87494,28
290746,89527,30
290747,91928,31
290748,83832,26
290749,79842,21
290750,93331,32
290751,87632,28
290752,81237,25
290753,76393,19
290754,78133,20
290755,78340,20
290756,82835,26
290757,78254,20
290758,84175,26
290759,82350,25
290760,82273,25
290761,86291,27
290762,78929,20
290763,93943,32
290764,87148,28
290765,87028,28
290766,87190,28
290767,87190,33
290768,83330,26
290769,76469,19
290770,78575,20
290771,80918,25
290772,78539,20
290773,78708,20
290774,87226,28
290775,88947,29
290776,89837,30
290777,77576,20
290778,78684,20
290779,85927,27
290780,78241,20
290781,79328,20
290782,88824,29
290783,78970,20
290784,84435,26
290785,84747,26
290786,82404,25
290787,78845,20
290788,78052,20
290789,86713,28
290790,91549,31
290791,82351,25
290792,91693,31
290793,77525,20
290794,88320,29
290795,78339,20
290796,79585,21
290797,90450,30
290798,79024,20
290799,85384,27
290800,85384,28
290801,79302,20
290802,90446,30
290803,78403,20
290804,81109,25
290805,95052,33
290806,81257,25
290807,81275,25
290808,79324,20
290809,94913,33
290810,85232,27
290811,84054,26
290812,90452,30
290813,76981,19
290814,77858,20
290815,84713,26
290816,95327,33
290817,81071,25
290818,80926,25
290819,79272,20
290820,83226,26
290821,76433,19
290822,79934,21
290823,84405,26
290824,90069,30
290825,90103,30
290826,83452,26
290827,77036,19
290828,88542,29
290829,77533,20
290830,76538,19
290831,87101,28
290832,76776,19
290833,85441,27
290834,81972,25
290835,76525,19
290836,84556,26
290837,83479,26
290838,78759,20
290839,87521,28
290840,88819,29
290841,78444,20
290842,83797,26
290843,90238,30
290844,77733,20
290845,81524,25
290846,77815,20
290847,83745,26
290848,88275,29
290849,90701,30
290850,83063,26
290851,86690,28
290852,88743,29
290853,86311,27
290854,87760,28
290855,88511,29
290856,81448,25
290857,84020,26
290858,88642,29
290859,83659,26
290860,77830,20
290861,89549,30
290862,76923,19
290863,79340,20
290864,78187,20
290865,76601,19
290866,83910,26
290867,87659,28
290868,87786,28
290869,81652,25
290870,77321,19
290871,88987,29
290872,86172,27
290873,79863,21
290874,78810,20
290875,89726,30
290876,90535,30
290877,88685,29
290878,88685,32
290879,77073,19
290880,77627,20
290881,78398,20
290882,87063,28
290883,77966,20
290884,78322,20
290885,79017,20
290886,90186,30
290887,81839,25
290888,93219,32
290889,90626,30
290890,86630,28
290891,86630,29
290892,86630,31
290893,94939,33
290894,91684,31
290895,78166,20
290896,84264,26
290897,77859,20
290898,85518,27
290899,85518,28
290900,93515,32
290901,78078,20
290902,83720,26
290903,78348,20
290904,79234,20
290905,84537,26
290906,78149,20
290907,78367,20
290908,77895,20
290909,83026,26
290910,77607,20
290911,83416,26
290912,78047,20
290913,78574,20
290914,79318,20
290915,90033,30
290916,77927,20
290917,87185,28
290918,88815,29
290919,82106,25
290920,78210,20
290921,78244,20
290922,93406,32
290923,78490,20
290924,84896,26
290925,78994,20
290926,87010,28
290927,78874,20
290928,77948,20
290929,78426,20
290930,78406,20
290931,86211,27
290932,83955,26
290933,88290,29
290934,88101,29
290935,84258,26
290936,78234,20
290937,78729,20
290938,78120,20
290939,84262,26
290940,76557,19
290941,93671,32
290942,87337,28
290943,88317,29
290944,88317,32
290945,92469,31
290946,76472,19
290947,76397,19
290948,81355,25
290949,86154,27
290950,89569,30
290951,81150,25
290952,84387,26
290953,76700,19
290954,88832,29
290955,76955,19
290956,81804,25
290957,82055,25
290958,87852,28
290959,89104,29
290960,89104,32
290961,89575,30
290962,90457,30
290963,87979,29
290964,88778,29
290965,84899,26
290966,76852,19
290967,90607,30
290968,83954,26
290969,85650,27
290970,87442,28
290971,90023,30
290972,84204,26
290973,88399,29
290974,88955,29
290975,86525,28
290976,86200,27
290977,92451,31
290978,92284,31
290979,81900,25
290980,87484,28
290981,76840,19
290982,83468,26
290983,83046,26
290984,84600,26
290985,88113,29
290986,81054,25
290987,88522,29
290988,90589,30
290989,93754,32
290990,77025,19
290991,84789,26
290992,76885,19
290993,86871,28
290994,81385,25
290995,84340,26
290996,76355,19
290997,83394,26
290998,86359,27
290999,93616,32
291000,76605,19
291001,88185,29
291002,82974,26
291003,90421,30
291004,81372,25
291005,95128,33
291006,82850,26
291007,81647,25
291008,88583,29
291009,76584,19
291010,83004,26
291011,93352,32
291012,86827,28
291013,90533,30
291014,76927,19
291015,84336,26
291016,94890,33
291017,79906,21
291018,81413,25
291019,82339,25
291020,93618,32
291021,89989,30
291022,92214,31
291023,84212,26
291024,84212,30
291025,88324,29
291026,82444,25
291027,87093,28
291028,77361,19
291029,76410,19
291030,95618,33
291031,89688,30
291032,89616,30
291033,95594,33
291034,84576,26
291035,93924,32
291036,93913,32
291037,89647,30
291038,86955,28
291039,87619,28
291040,89084,29
291041,85823,27
291042,83861,26
291043,86016,27
291044,84390,26
291045,81262,25
291046,81602,25
291047,93872,32
291048,85920,27
291049,93599,32
291050,89732,30
291051,86415,27
291052,76703,19
291053,85773,27
291054,93559,32
291055,79358,21
291056,88754,29
291057,82131,25
291058,89145,29
291059,89145,32
291060,95609,33
291061,86122,27
291062,81723,25
291063,83787,26
291064,86112,27
291065,77393,19
291066,93667,32
291067,81845,25
291068,90899,30
291069,88786,29
291070,90559,30
291071,93710,32
291072,83857,26
291073,83265,26
291074,82854,26
291075,83742,26
291076,89905,30
291077,81041,25
291078,82847,26
291079,76369,19
291080,90702,30
291081,79494,21
291082,79494,31
291083,87917,29
291084,87917,30
291085,84767,26
291086,83418,26
291087,83712,26
291088,81331,25
291089,86281,27
291090,85468,27
291091,86393,27
291092,77347,19
291093,83924,26
291094,83148,26
291095,90995,30
291096,85197,27
291097,83831,26
291098,84583,26
291099,85574,27
291100,88880,29
291101,87928,29
291102,91988,31
291103,85605,27
291104,93714,32
291105,89736,30
291106,93461,32
291107,87530,28
291108,87545,28
291109,83828,26
291110,93227,32
291111,93750,32
291112,85094,26
291113,86117,27
291114,91808,31
291115,83758,26
291116,77391,19
291117,91869,31
291118,83191,26
291119,81091,25
291120,91710,31
291121,89095,29
291122,95458,33
291123,88329,29
291124,88958,29
291125,79625,21
291126,81559,25
291127,85938,27
291128,91738,31
291129,90624,30
291130,90935,30
291131,85608,27
291132,83289,26
291133,90007,30
291134,83633,26
291135,82479,25
291136,82892,26
291137,85287,27
291138,94750,33
291139,85301,27
291140,88957,29
291141,79567,21
291142,79614,21
291143,92355,31
291144,82452,25
291145,90506,30
291146,92433,31
291147,95228,33
291148,90953,30
291149,91461,31
291150,85695,27
291151,90888,30
291152,92167,31
291153,79426,21
291154,83373,26
291155,86382,27
291156,84046,26
291157,88231,29
291158,85033,26
291159,88291,29
291160,84887,26
291161,83352,26
291162,79890,21
291163,81787,25
291164,82997,26
291165,90195,30
291166,85354,27
291167,91782,31
291168,91782,33
291169,84536,26
291170,87448,28
291171,84478,26
291172,84033,26
291173,84625,26
291174,86046,27
291175,83315,26
291176,87675,28
291177,84494,26
291178,83089,26
291179,85889,27
291180,83283,26
291181,85871,27
291182,87256,28
291183,83825,26
291184,89699,30
291185,88420,29
291186,88105,29
291187,87173,28
291188,81633,25
291189,93670,32
291190,82036,25
291191,85046,26
291192,84304,26
291193,89684,30
291194,92159,31
291195,87039,28
291196,85058,26
291197,95552,33
291198,84249,26
291199,84180,26
291200,87867,29
291201,93933,32
291202,83270,26
291203,83343,26
291204,84486,26
291205,83459,26
291206,91863,31
291207,85943,27
291208,87694,28
291209,87330,28
291210,84024,26
291211,83918,26
291212,77278,19
291213,83860,26
291214,89775,30
291215,83278,26
291216,94902,33
291217,86147,27
291218,77399,19
291219,83921,26
291220,84473,26
291221,87626,28
291222,84357,26
291223,83611,26
291224,86273,27
291225,76757,19
291226,81152,25
291227,88172,29
291228,82971,26
291229,90986,30
291230,83048,26
291231,90668,30
291232,83241,26
291233,88218,29
291234,84837,26
291235,84640,26
291236,83926,26
291237,76642,19
291238,89032,29
291239,79583,21
291240,86008,27
291241,76604,19
291242,87056,28
291243,88963,29
291244,83680,26
291245,76814,19
291246,84709,26
291247,88684,29
291248,85194,27
291249,84121,26
291250,79788,21
291251,84900,26
291252,76423,19
291253,79706,21
291254,88260,29
291255,81211,25
291256,82991,26
291257,84315,26
291258,84461,26
291259,81976,25
291260,90320,30
291261,82389,25
291262,76653,19
291263,83592,26
291264,76549,19
291265,89047,29
291266,89644,30
291267,83692,26
291268,84000,26
291269,88975,29
291270,88452,29
291271,84061,26
291272,81579,25
291273,92430,31
291274,84801,26
291275,76597,19
291276,89092,29
291277,92162,31
291278,85779,27
291279,94757,33
291280,89177,29
291281,84319,26
291282,76524,19
291283,90633,30
291284,93721,32
291285,85896,27
291286,83892,26
291287,85984,27
291288,76821,19
291289,79653,21
291290,87913,29
291291,83461,26
291292,82907,26
291293,84970,26
291294,89228,29
291295,92446,31
291296,88443,29
291297,76611,19
291298,82424,25
291299,83658,26
291300,82897,26
291301,84882,26
291302,89014,29
291303,77197,19
291304,94676,33
291305,90181,30
291306,91536,31
291307,91646,31
291308,88805,29
291309,76566,19
291310,90153,30
291311,77404,19
291312,85111,26
291313,83001,26
291314,76495,19
291315,88223,29
291316,87075,28
291317,81032,25
291318,84614,26
291319,77283,19
291320,86702,28
291321,89770,30
291322,88226,29
291323,83522,26
291324,89886,30
291325,91930,31
291326,89883,30
291327,88868,29
291328,93635,32
291329,79710,21
291330,95450,33
291331,85038,26
291332,83638,26
291333,82352,25
291334,90261,30
291335,90586,30
291336,90086,30
291337,79421,21
291338,85794,27
291339,85069,26
291340,83280,26
291341,89809,30
291342,95195,33
291343,85045,26
291344,81238,25
291345,87253,28
291346,86284,27
291347,85803,27
291348,84642,26
291349,88733,29
291350,90601,30
291351,81912,25
291352,86195,27
291353,90287,30
291354,83701,26
291355,83546,26
291356,91611,31
291357,83246,26
291358,86464,27
291359,90396,30
291360,90417,30
291361,82013,25
291362,86313,27
291363,92115,31
291364,85006,26
291365,88580,29
291366,84083,26
291367,93535,32
291368,85154,27
291369,84534,26
291370,83833,26
291371,90386,30
291372,81188,25
291373,84151,26
291374,85450,27
291375,87623,28
291376,88253,29
291377,76754,19
291378,87465,28
291379,93795,32
291380,76936,19
291381,76429,19
291382,87326,28
291383,81132,25
291384,81641,25
291385,90557,30
291386,89542,30
291387,87986,29
291388,86077,27
291389,84442,26
291390,93878,32
291391,93524,32
291392,76922,19
291393,84161,26
291394,82087,25
291395,93505,32
291396,87162,28
291397,85839,27
291398,82949,26
291399,95423,33
291400,83099,26
291401,79782,21
291402,89762,30
291403,85559,27
291404,86352,27
291405,82334,25
291406,86387,27
291407,85153,27
291408,79545,21
291409,86160,27
291410,85866,27
291411,76737,19
291412,87044,28
291413,87044,29
291414,87044,30
291415,87834,28
291416,76723,19
291417,90947,30
291418,86752,28
291419,84254,26
291420,90921,30
291421,84694,26
291422,84991,26
291423,89412,30
291424,89412,31
291425,89412,33
291426,88381,29
291427,88062,29
291428,88062,32
291429,90280,30
291430,84409,26
291431,95602,33
291432,89089,29
291433,86938,28
291434,92218,31
291435,84168,26
291436,93912,32
291437,84210,26
291438,88574,29
291439,76586,19
291440,87673,28
291441,83770,26
291442,83180,26
291443,95260,33
291444,90692,30
291445,90959,30
291446,83167,26
291447,84119,26
291448,84786,26
291449,88116,29
291450,88244,29
291451,93374,32
291452,83057,26
291453,86981,28
291454,81274,25
291455,84684,26
291456,81832,25
291457,76963,19
291458,87757,28
291459,81217,25
291460,82411,25
291461,76615,19
291462,91909,31
291463,76668,19
291464,88530,29
291465,89083,29
291466,79933,21
291467,77187,19
291468,89005,29
291469,88991,29
291470,91770,31
291471,95551,33
291472,83845,26
291473,86780,28
291474,83207,26
291475,86623,28
291476,86623,29
291477,84100,26
291478,82168,25
291479,89679,30
291480,82116,25
291481,93102,32
291482,84738,26
291483,83985,26
291484,82395,25
291485,90057,30
291486,76659,19
291487,83405,26
291488,90943,30
291489,85117,26
291490,82397,25
291491,77000,19
291492,92149,31
291493,90416,30
291494,84873,26
291495,84520,26
291496,84314,26
291497,89817,30
291498,83536,26
291499,84389,26
291500,77136,19
291501,83679,26
291502,84108,26
291503,83492,26
291504,92198,31
291505,87340,28
291506,95202,33
291507,87498,28
291508,83052,26
291509,92468,31
291510,84375,26
291511,95511,33
291512,86520,28
291513,79420,21
291514,77127,19
291515,88202,29
291516,76480,19
291517,90860,30
291518,92150,31
291519,76715,19
291520,79918,21
291521,87733,28
291522,84031,26
291523,86597,28
291524,83279,26
291525,85064,26
291526,84202,26
291527,89115,29
291528,83409,26
291529,84459,26
291530,84366,26
291531,81119,25
291532,81596,25
291533,84836,26
291534,84425,26
291535,90970,30
291536,87389,28
291537,82475,25
291538,87045,28
291539,90764,30
291540,77166,19
291541,83261,26
291542,83641,26
291543,79658,21
291544,91532,31
291545,89041,29
291546,84468,26
291547,81739,25
291548,86758,28
291549,90092,30
291550,85044,26
291551,88241,29
291552,84218,26
291553,81663,25
291554,84633,26
291555,88273,29
291556,84226,26
291557,85087,26
291558,90098,30
291559,77152,19
291560,76940,19
291561,87941,29
291562,83232,26
291563,85078,26
291564,85030,26
291565,76366,19
291566,87726,28
291567,84135,26
291568,82928,26
291569,83368,26
291570,84589,26
291571,92423,31
291572,81466,25
291573,80969,25
291574,93598,32
291575,93853,32
291576,87651,28
291577,86985,28
291578,76837,19
291579,89715,30
291580,82216,25
291581,87228,28
291582,89016,29
291583,89691,30
291584,94748,33
291585,76387,19
291586,90188,30
291587,90858,30
291588,89037,29
291589,76997,19
291590,81670,25
291591,95044,33
291592,90837,30
291593,95397,33
291594,95580,33
291595,77368,19
291596,77376,19
291597,77352,19
291598,90923,30
291599,77042,19
291600,89194,29
291601,89194,32
291602,91562,31
291603,79534,21
291604,92320,31
291605,77039,19
291606,77164,19
291607,77348,19
291608,91620,31
291609,86828,28
291610,88499,29
291611,90295,30
291612,76849,19
291613,91918,31
291614,93686,32
291615,82100,25
291616,89028,29
291617,87524,28
291618,91719,31
291619,91487,31
291620,88235,29
291621,90444,30
291622,76807,19
291623,76807,29
291624,76807,30
291625,76508,19
291626,76590,19
291627,87510,28
291628,88767,29
291629,90529,30
291630,90723,30
291631,77061,19
291632,77009,19
291633,90949,30
291634,89368,29
291635,88485,29
291636,87161,28
291637,89941,30
291638,86733,28
291639,86730,28
291640,90411,30
291641,90425,30
291642,92181,31
291643,89536,30
291644,82090,25
291645,89504,29
291646,82303,25
291647,90488,30
291648,91888,31
291649,90966,30
291650,93825,32
291651,93951,32
291652,88836,29
291653,90742,30
291654,89771,30
291655,90954,30
291656,88863,29
291657,76913,19
291658,82283,25
291659,93901,32
291660,93771,32
291661,87243,28
291662,77358,19
291663,91947,31
291664,86670,28
291665,87568,28
291666,88828,29
291667,95251,33
291668,91777,31
291669,95579,33
291670,90684,30
291671,93145,32
291672,93274,32
291673,76502,19
291674,82378,25
291675,76488,19
291676,81892,25
291677,93917,32
291678,93742,32
291679,76561,19
291680,81205,25
291681,76389,19
291682,91394,31
291683,77379,19
291684,76651,19
291685,92455,31
291686,81089,25
291687,80912,25
291688,94607,33
291689,88341,29
291690,76734,19
291691,87532,28
291692,92465,31
291693,92465,32
291694,89418,29
291695,81681,25
291696,86911,28
291697,81990,25
291698,87164,28
291699,77222,19
291700,79792,21
291701,90133,30
291702,93783,32
291703,88855,29
291704,91448,31
291705,92075,31
291706,90209,30
291707,79467,21
291708,77289,19
291709,93601,32
291710,76854,19
291711,91652,31
291712,82487,25
291713,76994,19
291714,90129,30
291715,87541,28
291716,87031,28
291717,77335,19
291718,82163,25
291719,90659,30
291720,81002,25
291721,88998,29
291722,93882,32
291723,76800,19
291724,88623,29
291725,93745,32
291726,77332,19
291727,91992,31
291728,89839,30
291729,92445,31
291730,88660,29
291731,88037,29
291732,93910,32
291733,81665,25
291734,90249,30
291735,93280,32
291736,92249,31
291737,91505,31
291738,81539,25
291739,82468,25
291740,76915,19
291741,89120,29
291742,91828,31
291743,81493,25
291744,91506,31
291745,89706,30
291746,76447,19
291747,91711,31
291748,92395,31
291749,89551,30
291750,76672,19
291751,81827,25
291752,82473,25
291753,81370,25
291754,80944,25
291755,93639,32
291756,91792,31
291757,88865,29
291758,86954,28
291759,80955,25
291760,93610,32
291761,88380,29
291762,88380,30
291763,86950,28
291764,80074,30
291765,81136,25
291766,87625,28
291767,94785,33
291768,89882,30
291769,76388,19
291770,90671,30
291771,89977,30
291772,81644,25
291773,76474,19
291774,87661,28
291775,93886,32
291776,93096,32
291777,88831,29
291778,87186,28
291779,76361,19
291780,93552,32
291781,81728,25
291782,86921,28
291783,88811,29
291784,89067,29
291785,76985,19
291786,77280,19
291787,87336,28
291788,76905,19
291789,76908,19
291790,92338,31
291791,93673,32
291792,93577,32
291793,90787,30
291794,91420,31
291795,90704,30
291796,90445,30
291797,94631,33
291798,93846,32
291799,76386,19
291800,90560,30
291801,90616,30
291802,79459,21
291803,95120,33
291804,88686,29
291805,86551,28
291806,82374,25
291807,87887,29
291808,90231,30
291809,93644,32
291810,88698,29
291811,88698,30
291812,88698,32
291813,88508,29
291814,88508,30
291815,94636,33
291816,82271,25
291817,93326,32
291818,88988,29
291819,89623,30
291820,95554,33
291821,91995,31
291822,87729,28
291823,90257,30
291824,76444,19
291825,77137,19
291826,77408,19
291827,79524,21
291828,79524,29
291829,76481,19
291830,89787,30
291831,87916,29
291832,95358,33
291833,91735,31
291834,81811,25
291835,89308,32
291836,81417,25
291837,89554,30
291838,77141,19
291839,91894,31
291840,87966,29
291841,93856,32
291842,76895,19
291843,90260,30
291844,89929,30
291845,79464,21
291846,94801,33
291847,89846,30
291848,95031,33
291849,93107,32
291850,76972,19
291851,88247,29
291852,89602,30
291853,86767,28
291854,88693,29
291855,87431,28
291856,91490,31
291857,91490,33
291858,76519,19
291859,76931,19
291860,79667,21
291861,86988,28
291862,76621,19
291863,88164,29
291864,88616,29
291865,82126,25
291866,90121,30
291867,94690,33
291868,76396,19
291869,76999,19
291870,94972,33
291871,81868,25
291872,88408,29
291873,91170,32
291874,86866,28
291875,90532,30
291876,93641,32
291877,93641,33
291878,90239,30
291879,91437,31
291880,79565,21
291881,79865,21
291882,90634,30
291883,89240,29
291884,90642,30
291885,88923,29
291886,92074,31
291887,88073,29
291888,87033,28
291889,86563,28
291890,91534,31
291891,89645,30
291892,88798,29
291893,79872,21
291894,87481,28
291895,80992,25
291896,76644,19
291897,92297,31
291898,81247,25
291899,86958,28
291900,95583,33
291901,88911,29
291902,89960,30
291903,92172,31
291904,77059,19
291905,91685,31
291906,87723,28
291907,82084,25
291908,89432,29
291909,77339,19
291910,81387,25
291911,76494,19
291912,76926,19
291913,90505,30
291914,76517,19
291915,90266,30
291916,76383,19
291917,76667,19
291918,76863,19
291919,82348,25
291920,95394,33
291921,93813,32
291922,80940,25
291923,95559,33
291924,89594,30
291925,88369,29
291926,91728,31
291927,93232,32
291928,87083,28
291929,92202,31
291930,88545,29
291931,88909,29
291932,88205,29
291933,88608,29
291934,76448,19
291935,88648,29
291936,90201,30
291937,77288,19
291938,93759,32
291939,77301,19
291940,76902,19
291941,92277,31
291942,88930,29
291943,92364,31
291944,81125,25
291945,89550,30
291946,76632,19
291947,91672,31
291948,81571,25
291949,95479,33
291950,86634,28
291951,88228,29
291952,94906,33
291953,77333,19
291954,93571,32
291955,89953,30
291956,89501,32
291957,86838,28
291958,76773,19
291959,91963,31
291960,93727,32
291961,93816,32
291962,81522,25
291963,88495,29
291964,76777,19
291965,95386,33
291966,81736,25
291967,87622,28
291968,87637,28
291969,93267,32
291970,76625,19
291971,76536,19
291972,93209,32
291973,76989,19
291974,81774,25
291975,90782,30
291976,77251,19
291977,90952,30
291978,86972,28
291979,92192,31
291980,82021,25
291981,87277,28
291982,92435,31
291983,94626,33
291984,76375,19
291985,89806,30
291986,93850,32
291987,93850,33
291988,88871,29
291989,88207,29
291990,89574,30
291991,77246,19
291992,77385,19
291993,86808,28
291994,88726,29
291995,79853,21
291996,87209,28
291997,91504,31
291998,91504,32
291999,87669,28
292000,93476,32
292001,88352,29
292002,88352,31
292003,88352,32
292004,92105,31
292005,86678,28
292006,87206,28
292007,89825,30
292008,94788,33
292009,79381,21
292010,77277,19
292011,86789,28
292012,88842,29
292013,89758,30
292014,90784,30
292015,81169,25
292016,90815,30
292017,86588,28
292018,88602,29
292019,95148,33
292020,86532,28
292021,81717,25
292022,94650,33
292023,76628,19
292024,76545,19
292025,77068,19
292026,93303,32
292027,92375,31
292028,92375,32
292029,91454,31
292030,89823,30
292031,93392,32
292032,81327,25
292033,76476,19
292034,88064,29
292035,93288,32
292036,81507,25
292037,76729,19
292038,90984,30
292039,89606,30
292040,77077,19
292041,87004,28
292042,95442,33
292043,79685,21
292044,79411,21
292045,90019,30
292046,77297,19
292047,81074,25
292048,90553,30
292049,87005,28
292050,89807,30
292051,81760,25
292052,87040,28
292053,82196,25
292054,90917,30
292055,90902,30
292056,81798,25
292057,92116,31
292058,94663,33
292059,76811,19
292060,76991,19
292061,91690,31
292062,87992,29
292063,91477,31
292064,81563,25
292065,86760,28
292066,89626,30
292067,90430,30
292068,91594,31
292069,93191,32
292070,90009,30
292071,88701,29
292072,90695,30
292073,95514,33
292074,87795,28
292075,89024,29
292076,76971,19
292077,93841,32
292078,77367,19
292079,77367,33
292080,76753,19
292081,91485,31
292082,87471,28
292083,88302,29
292084,88302,32
292085,87354,28
292086,87354,32
292087,76702,19
292088,90569,30
292089,93956,32
292090,95600,33
292091,90399,30
292092,88308,29
292093,93200,32
292094,89134,29
292095,93587,32
292096,81488,25
292097,93814,32
292098,93555,32
292099,77188,19
292100,89938,30
292101,90312,30
292102,86573,28
292103,90397,30
292104,93585,32
292105,88127,29
292106,81115,25
292107,89955,30
292108,77420,19
292109,93457,32
292110,80976,25
292111,88259,29
292112,88259,32
292113,90469,30
292114,93254,32
292115,95527,33
292116,79767,21
292117,90247,30
292118,77111,19
292119,90510,30
292120,88578,29
292121,88578,32
292122,82480,25
292123,76412,19
292124,76799,19
292125,90686,30
292126,90520,30
292127,91993,31
292128,93134,32
292129,90116,30
292130,77248,19
292131,93211,32
292132,76446,19
292133,88134,29
292134,87697,28
292135,87427,28
292136,87016,28
292137,76898,19
292138,76838,19
292139,89564,30
292140,77097,19
292141,91862,31
292142,76855,19
292143,82064,25
292144,90797,30
292145,82079,25
292146,76870,19
292147,77057,19
292148,90026,30
292149,77125,19
292150,90265,30
292151,93351,32
292152,90934,30
292153,81800,25
292154,89193,29
292155,87547,28
292156,94721,33
292157,93776,32
292158,81983,25
292159,93889,32
292160,79631,21
292161,86543,28
292162,88042,29
292163,88042,31
292164,77389,19
292165,77258,19
292166,91406,31
292167,95562,33
292168,89802,30
292169,76861,19
292170,76816,19
292171,93400,32
292172,86819,28
292173,81191,25
292174,79927,21
292175,79927,29
292176,79927,30
292177,79927,31
292178,79927,32
292179,90077,30
292180,90077,32
292181,76589,19
292182,89219,29
292183,88406,29
292184,88406,32
292185,77040,19
292186,89867,30
292187,81356,25
292188,87560,28
292189,94870,33
292190,87177,28
292191,77207,19
292192,95399,33
292193,76677,19
292194,81901,25
292195,89720,30
292196,90564,30
292197,76819,19
292198,87790,28
292199,93826,32
292200,82461,25
292201,77123,19
292202,95377,33
292203,79346,21
292204,90365,30
292205,90422,30
292206,88183,29
292207,79466,21
292208,93583,32
292209,90185,30
292210,93221,32
292211,93264,32
292212,89750,30
292213,87854,28
292214,90183,30
292215,77078,19
292216,79901,21
292217,88729,29
292218,76948,19
292219,77259,19
292220,76353,19
292221,95144,33
292222,86823,28
292223,87620,28
292224,82060,25
292225,87141,28
292226,90494,30
292227,91657,31
292228,86926,28
292229,90192,30
292230,87428,28
292231,92248,31
292232,93470,32
292233,81137,25
292234,88579,29
292235,76649,19
292236,91651,31
292237,93730,32
292238,90653,30
292239,82252,25
292240,89975,30
292241,76676,19
292242,88436,29
292243,93874,32
292244,86946,28
292245,88935,29
292246,93520,32
292247,76808,19
292248,80951,25
292249,79917,21
292250,88067,29
292251,76839,19
292252,76612,19
292253,79935,21
292254,89199,29
292255,79558,21
292256,93891,32
292257,89597,30
292258,88711,29
292259,92016,31
292260,89657,30
292261,88373,29
292262,88682,29
292263,88682,32
292264,89740,30
292265,81562,25
292266,79437,21
292267,79891,21
292268,90410,30
292269,77199,19
292270,76403,19
292271,93829,32
292272,76699,19
292273,91842,31
292274,88427,29
292275,93346,32
292276,92153,31
292277,76720,19
292278,77322,19
292279,88332,29
292280,91944,31
292281,93384,32
292282,89786,30
292283,93362,32
292284,82025,25
292285,90768,30
292286,82316,25
292287,76684,19
292288,90729,30
292289,87648,28
292290,79513,21
292291,76888,19
292292,81303,25
292293,76856,19
292294,77316,19
292295,77401,19
292296,82219,25
292297,89698,30
292298,88640,29
292299,76627,19
292300,90234,30
292301,90964,30
292302,92401,31
292303,88826,29
292304,90267,30
292305,76813,19
292306,87952,29
292307,82184,25
292308,90272,30
292309,89946,30
292310,86840,28
292311,87211,28
292312,87115,28
292313,82263,25
292314,81506,25
292315,88759,29
292316,77189,19
292317,91597,31
292318,93127,32
292319,88339,29
292320,93360,32
292321,92294,31
292322,81192,25
292323,90466,30
292324,89108,29
292325,81532,25
292326,76973,19
292327,93483,32
292328,87922,29
292329,90739,30
292330,90896,30
292331,87273,28
292332,90376,30
292333,95500,33
292334,88366,29
292335,82321,25
292336,90398,30
292337,76883,19
292338,87794,28
292339,82455,25
292340,86571,28
292341,77106,19
292342,91844,31
292343,89877,30
292344,87219,28
292345,82244,25
292346,89790,30
292347,90210,30
292348,89400,32
292349,89888,30
292350,90315,30
292351,88088,29
292352,77380,19
292353,89863,30
292354,92110,31
292355,77412,19
292356,88455,29
292357,86736,28
292358,80176,31
292359,81081,25
292360,77260,19
292361,92275,31
292362,87798,28
292363,87828,28
292364,89020,29
292365,90136,30
292366,82076,25
292367,92093,31
292368,91632,31
292369,95006,33
292370,86622,28
292371,81197,25
292372,76565,19
292373,92329,31
292374,76803,19
292375,86869,28
292376,87420,28
292377,93803,32
292378,90112,30
292379,92208,31
292380,87897,29
292381,91687,31
292382,93309,32
292383,93251,32
292384,81120,25
292385,82192,25
292386,86617,28
292387,76533,19
292388,88010,29
292389,88010,30
292390,88010,32
292391,77388,19
292392,81026,25
292393,77130,19
292394,95061,33
292395,82115,25
292396,87679,28
292397,95485,33
